DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,DEMAIS OBITOS,COVID19
2010-04-12,0.0,63.0,16.0,54.0,134.0,0.0
2010-04-13,0.0,64.0,27.0,53.0,176.0,0.0
2010-04-14,0.0,68.0,38.0,51.0,150.0,0.0
2010-04-15,0.0,66.0,24.0,65.0,160.0,0.0
2010-04-16,0.0,74.0,30.0,40.0,173.0,0.0
2010-04-17,0.0,86.0,24.0,46.0,170.0,0.0
2010-04-18,0.0,73.0,30.0,42.0,148.0,0.0
2010-04-19,0.0,71.0,27.0,50.0,145.0,0.0
2010-04-20,0.0,79.0,23.0,49.0,164.0,0.0
2010-04-21,0.0,80.0,38.0,53.0,157.0,0.0
2010-04-22,0.0,80.0,39.0,66.0,142.0,0.0
2010-04-23,0.0,94.0,34.0,61.0,135.0,0.0
2010-04-24,0.0,70.0,33.0,47.0,127.0,0.0
2010-04-25,0.0,79.0,37.0,58.0,135.0,0.0
2010-04-26,0.0,75.0,28.0,63.0,142.0,0.0
2010-04-27,0.0,63.0,28.0,59.0,141.0,0.0
2010-04-28,0.0,80.0,36.0,59.0,123.0,0.0
2010-04-29,0.0,68.0,25.0,51.0,139.0,0.0
2010-04-30,0.0,56.0,25.0,64.0,142.0,0.0
2010-05-01,0.0,62.0,29.0,67.0,166.0,0.0
2010-05-02,0.0,70.0,21.0,58.0,133.0,0.0
2010-05-03,0.0,62.0,30.0,47.0,153.0,0.0
2010-05-04,0.0,67.0,26.0,54.0,154.0,0.0
2010-05-05,0.0,75.0,35.0,49.0,158.0,0.0
2010-05-06,0.0,82.0,18.0,50.0,131.0,0.0
2010-05-07,0.0,74.0,31.0,49.0,157.0,0.0
2010-05-08,0.0,69.0,23.0,51.0,159.0,0.0
2010-05-09,0.0,75.0,27.0,50.0,134.0,0.0
2010-05-10,0.0,81.0,39.0,42.0,156.0,0.0
2010-05-11,0.0,73.0,32.0,43.0,147.0,0.0
2010-05-12,0.0,73.0,22.0,48.0,132.0,0.0
2010-05-13,0.0,86.0,41.0,53.0,159.0,0.0
