DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,DEMAIS OBITOS,COVID19
2010-04-12,0.0,71.0,61.0,69.0,295.0,0.0
2010-04-13,1.0,73.0,53.0,70.0,253.0,0.0
2010-04-14,1.0,37.0,49.0,66.0,290.0,0.0
2010-04-15,1.0,62.0,56.0,72.0,272.0,0.0
2010-04-16,0.0,53.0,68.0,58.0,287.0,0.0
2010-04-17,0.0,59.0,54.0,64.0,258.0,0.0
2010-04-18,0.0,55.0,48.0,62.0,244.0,0.0
2010-04-19,0.0,51.0,58.0,61.0,274.0,0.0
2010-04-20,0.0,55.0,64.0,54.0,305.0,0.0
2010-04-21,0.0,47.0,58.0,69.0,293.0,0.0
2010-04-22,0.0,62.0,58.0,57.0,287.0,0.0
2010-04-23,0.0,45.0,59.0,60.0,287.0,0.0
2010-04-24,0.0,49.0,50.0,65.0,262.0,0.0
2010-04-25,0.0,52.0,44.0,63.0,280.0,0.0
2010-04-26,0.0,49.0,60.0,68.0,286.0,0.0
2010-04-27,0.0,61.0,55.0,71.0,262.0,0.0
2010-04-28,0.0,58.0,52.0,73.0,295.0,0.0
2010-04-29,0.0,64.0,63.0,81.0,255.0,0.0
2010-04-30,0.0,51.0,53.0,75.0,261.0,0.0
2010-05-01,0.0,64.0,50.0,53.0,268.0,0.0
2010-05-02,0.0,58.0,65.0,75.0,261.0,0.0
2010-05-03,0.0,64.0,48.0,66.0,271.0,0.0
2010-05-04,2.0,53.0,65.0,68.0,267.0,0.0
2010-05-05,0.0,54.0,59.0,65.0,278.0,0.0
2010-05-06,0.0,51.0,47.0,65.0,298.0,0.0
2010-05-07,0.0,49.0,53.0,67.0,253.0,0.0
2010-05-08,0.0,56.0,47.0,62.0,306.0,0.0
2010-05-09,0.0,63.0,42.0,77.0,280.0,0.0
2010-05-10,1.0,59.0,52.0,72.0,292.0,0.0
2010-05-11,0.0,65.0,50.0,64.0,272.0,0.0
2010-05-12,0.0,47.0,55.0,77.0,273.0,0.0
2010-05-13,1.0,57.0,64.0,61.0,296.0,0.0
2010-05-14,0.0,65.0,51.0,66.0,248.0,0.0
2010-05-15,0.0,55.0,49.0,63.0,290.0,0.0
2010-05-16,0.0,54.0,50.0,58.0,250.0,0.0
2010-05-17,0.0,64.0,45.0,55.0,269.0,0.0
2010-05-18,1.0,42.0,62.0,71.0,288.0,0.0
2010-05-19,0.0,59.0,53.0,76.0,251.0,0.0
2010-05-20,0.0,53.0,53.0,69.0,286.0,0.0
2010-05-21,1.0,56.0,56.0,52.0,277.0,0.0
2010-05-22,0.0,62.0,65.0,69.0,280.0,0.0
2010-05-23,0.0,53.0,57.0,68.0,265.0,0.0
2010-05-24,1.0,67.0,40.0,78.0,283.0,0.0
2010-05-25,0.0,57.0,55.0,69.0,282.0,0.0
2010-05-26,0.0,55.0,63.0,61.0,267.0,0.0
2010-05-27,0.0,76.0,62.0,69.0,289.0,0.0
2010-05-28,0.0,48.0,58.0,71.0,276.0,0.0
2010-05-29,0.0,49.0,51.0,62.0,313.0,0.0
2010-05-30,0.0,71.0,52.0,58.0,239.0,0.0
2010-05-31,0.0,49.0,61.0,72.0,269.0,0.0
2010-06-01,1.0,50.0,49.0,63.0,308.0,0.0
2010-06-02,0.0,58.0,52.0,68.0,247.0,0.0
2010-06-03,0.0,47.0,63.0,63.0,271.0,0.0
2010-06-04,0.0,59.0,49.0,81.0,294.0,0.0
2010-06-05,1.0,64.0,55.0,44.0,276.0,0.0
2010-06-06,0.0,50.0,50.0,64.0,257.0,0.0
2010-06-07,0.0,60.0,56.0,54.0,282.0,0.0
2010-06-08,0.0,70.0,68.0,61.0,258.0,0.0
2010-06-09,0.0,45.0,54.0,72.0,262.0,0.0
2010-06-10,0.0,66.0,42.0,62.0,280.0,0.0
2010-06-11,0.0,72.0,50.0,69.0,265.0,0.0
2010-06-12,0.0,51.0,51.0,65.0,298.0,0.0
2010-06-13,0.0,60.0,48.0,52.0,290.0,0.0
2010-06-14,1.0,62.0,52.0,47.0,281.0,0.0
2010-06-15,0.0,63.0,54.0,64.0,301.0,0.0
2010-06-16,1.0,52.0,37.0,86.0,274.0,0.0
2010-06-17,0.0,66.0,58.0,74.0,276.0,0.0
2010-06-18,0.0,58.0,54.0,50.0,283.0,0.0
2010-06-19,0.0,63.0,36.0,42.0,304.0,0.0
2010-06-20,0.0,59.0,50.0,63.0,279.0,0.0
2010-06-21,0.0,51.0,43.0,61.0,293.0,0.0
2010-06-22,0.0,71.0,50.0,77.0,283.0,0.0
2010-06-23,0.0,60.0,57.0,66.0,296.0,0.0
2010-06-24,1.0,60.0,40.0,51.0,271.0,0.0
2010-06-25,0.0,49.0,46.0,58.0,286.0,0.0
2010-06-26,0.0,60.0,47.0,72.0,298.0,0.0
2010-06-27,0.0,52.0,58.0,62.0,277.0,0.0
2010-06-28,0.0,57.0,56.0,64.0,306.0,0.0
2010-06-29,0.0,59.0,67.0,59.0,245.0,0.0
2010-06-30,0.0,51.0,57.0,58.0,280.0,0.0
2010-07-01,0.0,68.0,48.0,62.0,284.0,0.0
2010-07-02,0.0,50.0,67.0,43.0,271.0,0.0
2010-07-03,1.0,56.0,65.0,61.0,325.0,0.0
2010-07-04,0.0,60.0,51.0,58.0,291.0,0.0
2010-07-05,0.0,48.0,38.0,69.0,287.0,0.0
2010-07-06,1.0,57.0,42.0,55.0,290.0,0.0
2010-07-07,0.0,61.0,58.0,57.0,281.0,0.0
2010-07-08,0.0,69.0,48.0,79.0,291.0,0.0
2010-07-09,0.0,58.0,57.0,65.0,315.0,0.0
2010-07-10,0.0,77.0,49.0,62.0,284.0,0.0
2010-07-11,1.0,64.0,49.0,58.0,297.0,0.0
2010-07-12,0.0,56.0,58.0,89.0,323.0,0.0
2010-07-13,0.0,62.0,45.0,61.0,284.0,0.0
2010-07-14,0.0,53.0,49.0,76.0,297.0,0.0
2010-07-15,1.0,54.0,49.0,56.0,283.0,0.0
2010-07-16,0.0,74.0,47.0,63.0,270.0,0.0
2010-07-17,0.0,48.0,56.0,62.0,296.0,0.0
2010-07-18,0.0,51.0,62.0,63.0,293.0,0.0
2010-07-19,0.0,54.0,62.0,68.0,298.0,0.0
2010-07-20,0.0,66.0,45.0,55.0,293.0,0.0
2010-07-21,0.0,56.0,71.0,53.0,273.0,0.0
2010-07-22,0.0,67.0,57.0,67.0,291.0,0.0
2010-07-23,0.0,47.0,51.0,63.0,278.0,0.0
2010-07-24,0.0,41.0,54.0,67.0,280.0,0.0
