DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2010-04-12,69.0,8.0,21.0,13.0,0.0,0.0
2010-04-13,58.0,10.0,18.0,20.0,1.0,0.0
2010-04-14,61.0,9.0,6.0,17.0,1.0,0.0
2010-04-15,48.0,11.0,14.0,17.0,0.0,0.0
2010-04-16,57.0,6.0,14.0,12.0,0.0,0.0
2010-04-17,59.0,12.0,11.0,15.0,0.0,0.0
2010-04-18,46.0,11.0,16.0,14.0,0.0,0.0
2010-04-19,57.0,8.0,10.0,16.0,0.0,0.0
2010-04-20,54.0,14.0,11.0,5.0,0.0,0.0
2010-04-21,45.0,10.0,8.0,14.0,0.0,0.0
2010-04-22,52.0,12.0,12.0,15.0,0.0,0.0
2010-04-23,58.0,8.0,8.0,14.0,0.0,0.0
2010-04-24,40.0,4.0,10.0,17.0,0.0,0.0
2010-04-25,54.0,9.0,16.0,17.0,0.0,0.0
2010-04-26,50.0,8.0,7.0,16.0,0.0,0.0
2010-04-27,47.0,5.0,12.0,14.0,0.0,0.0
2010-04-28,68.0,9.0,12.0,11.0,0.0,0.0
2010-04-29,43.0,14.0,10.0,12.0,0.0,0.0
2010-04-30,51.0,8.0,13.0,19.0,0.0,0.0
2010-05-01,49.0,8.0,9.0,18.0,0.0,0.0
2010-05-02,47.0,14.0,7.0,13.0,0.0,0.0
2010-05-03,57.0,9.0,19.0,16.0,0.0,0.0
2010-05-04,63.0,9.0,16.0,15.0,1.0,0.0
2010-05-05,63.0,11.0,11.0,19.0,0.0,0.0
2010-05-06,44.0,7.0,8.0,14.0,0.0,0.0
2010-05-07,49.0,10.0,14.0,16.0,0.0,0.0
2010-05-08,63.0,6.0,13.0,18.0,0.0,0.0
2010-05-09,54.0,4.0,15.0,15.0,0.0,0.0
2010-05-10,73.0,14.0,12.0,14.0,0.0,0.0
2010-05-11,52.0,9.0,9.0,11.0,0.0,0.0
2010-05-12,52.0,10.0,12.0,24.0,0.0,0.0
2010-05-13,56.0,13.0,11.0,15.0,1.0,0.0
2010-05-14,64.0,5.0,12.0,15.0,0.0,0.0
2010-05-15,54.0,9.0,12.0,21.0,0.0,0.0
2010-05-16,55.0,7.0,11.0,13.0,0.0,0.0
2010-05-17,43.0,6.0,12.0,21.0,0.0,0.0
2010-05-18,47.0,10.0,11.0,10.0,0.0,0.0
2010-05-19,56.0,9.0,8.0,21.0,0.0,0.0
2010-05-20,61.0,7.0,11.0,16.0,0.0,0.0
2010-05-21,49.0,11.0,12.0,14.0,0.0,0.0
2010-05-22,63.0,13.0,19.0,18.0,0.0,0.0
2010-05-23,51.0,4.0,9.0,18.0,0.0,0.0
2010-05-24,55.0,15.0,9.0,25.0,0.0,0.0
2010-05-25,51.0,12.0,8.0,19.0,0.0,0.0
2010-05-26,52.0,15.0,4.0,12.0,0.0,0.0
2010-05-27,46.0,9.0,19.0,16.0,0.0,0.0
2010-05-28,61.0,7.0,13.0,19.0,0.0,0.0
2010-05-29,62.0,7.0,12.0,20.0,0.0,0.0
2010-05-30,40.0,11.0,15.0,16.0,0.0,0.0
2010-05-31,61.0,12.0,12.0,8.0,0.0,0.0
2010-06-01,66.0,13.0,9.0,13.0,0.0,0.0
2010-06-02,54.0,8.0,16.0,18.0,0.0,0.0
2010-06-03,62.0,11.0,13.0,21.0,0.0,0.0
2010-06-04,50.0,8.0,14.0,24.0,0.0,0.0
