DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2010-04-12,37.0,2.0,7.0,9.0,0.0,0.0
2010-04-13,34.0,7.0,8.0,6.0,0.0,0.0
2010-04-14,21.0,4.0,7.0,2.0,0.0,0.0
2010-04-15,27.0,7.0,5.0,7.0,0.0,0.0
2010-04-16,24.0,3.0,10.0,4.0,0.0,0.0
2010-04-17,22.0,3.0,7.0,8.0,0.0,0.0
2010-04-18,21.0,2.0,14.0,5.0,0.0,0.0
2010-04-19,28.0,3.0,11.0,7.0,0.0,0.0
2010-04-20,32.0,6.0,9.0,10.0,0.0,0.0
2010-04-21,24.0,3.0,7.0,7.0,0.0,0.0
2010-04-22,17.0,4.0,6.0,5.0,0.0,0.0
2010-04-23,25.0,2.0,8.0,10.0,0.0,0.0
2010-04-24,19.0,5.0,8.0,8.0,0.0,0.0
2010-04-25,27.0,2.0,8.0,3.0,0.0,0.0
2010-04-26,25.0,3.0,4.0,6.0,0.0,0.0
2010-04-27,20.0,10.0,11.0,5.0,0.0,0.0
2010-04-28,26.0,10.0,7.0,7.0,0.0,0.0
2010-04-29,19.0,3.0,6.0,7.0,0.0,0.0
2010-04-30,20.0,5.0,9.0,6.0,0.0,0.0
2010-05-01,26.0,2.0,6.0,5.0,0.0,0.0
2010-05-02,23.0,5.0,9.0,4.0,0.0,0.0
2010-05-03,16.0,4.0,8.0,6.0,1.0,0.0
2010-05-04,31.0,4.0,9.0,3.0,0.0,0.0
2010-05-05,17.0,2.0,4.0,3.0,0.0,0.0
2010-05-06,30.0,3.0,11.0,5.0,0.0,0.0
2010-05-07,27.0,3.0,5.0,4.0,0.0,0.0
2010-05-08,33.0,4.0,6.0,7.0,0.0,0.0
2010-05-09,33.0,1.0,3.0,8.0,0.0,0.0
2010-05-10,25.0,7.0,5.0,8.0,0.0,0.0
2010-05-11,20.0,6.0,2.0,11.0,0.0,0.0
2010-05-12,17.0,4.0,7.0,7.0,0.0,0.0
2010-05-13,20.0,2.0,6.0,7.0,0.0,0.0
2010-05-14,26.0,4.0,7.0,7.0,0.0,0.0
2010-05-15,23.0,5.0,6.0,5.0,0.0,0.0
2010-05-16,27.0,1.0,2.0,5.0,0.0,0.0
2010-05-17,26.0,4.0,7.0,5.0,0.0,0.0
2010-05-18,26.0,3.0,7.0,9.0,0.0,0.0
2010-05-19,19.0,7.0,5.0,4.0,0.0,0.0
2010-05-20,20.0,7.0,5.0,11.0,0.0,0.0
2010-05-21,23.0,3.0,8.0,6.0,0.0,0.0
2010-05-22,23.0,2.0,8.0,7.0,0.0,0.0
2010-05-23,34.0,4.0,7.0,11.0,0.0,0.0
2010-05-24,22.0,3.0,8.0,11.0,0.0,0.0
2010-05-25,27.0,4.0,13.0,9.0,0.0,0.0
2010-05-26,20.0,4.0,4.0,5.0,0.0,0.0
2010-05-27,20.0,7.0,5.0,5.0,0.0,0.0
2010-05-28,27.0,6.0,6.0,6.0,0.0,0.0
2010-05-29,29.0,7.0,8.0,11.0,1.0,0.0
2010-05-30,23.0,6.0,13.0,10.0,0.0,0.0
